Publisher_Name,Series_Name,Full_Title,Release_Date,Year,In_Collection,In Wish List,Marked Read,My Rating,Media Format,Notes,Tags,PicURL,Listing_Title,,,,,,,,,
DC Comics,Infinite Crisis Aftermath: The Battle for Blüdhaven (2006),Infinite Crisis Aftermath: The Battle for Blüdhaven #6,2006-07-19,2006,1,0,0,,Print,,BOXD,https://coolcatcollectibles-boxd.surge.sh/PART2/IMG_0149.jpg,DC Comics - Infinite Crisis Aftermath: The Battle for Blüdhaven #6 - 2006-07-19,,,,,,,,,
DC Comics,Infinite Crisis Aftermath: The Spectre (2006),Crisis Aftermath: The Spectre TP,2007-04-11,2007,1,0,0,,Print,,BOXD,https://coolcatcollectibles-boxd.surge.sh/PART2/IMG_0150.jpg,DC Comics - Crisis Aftermath: The Spectre TP - 2007-04-11,,,,,,,,,
Marvel Comics,The Inhumans (Vol. 3) (2000),The Inhumans #1,2000-04-05,2000,1,0,0,,Print,,BOXD,https://coolcatcollectibles-boxd.surge.sh/PART2/IMG_0151.jpg,Marvel Comics - The Inhumans #1 - 2000-04-05,,,,,,,,,
Marvel Comics,The Inhumans (Vol. 3) (2000),The Inhumans #2,2000-06-07,2000,1,0,0,,Print,,BOXD,https://coolcatcollectibles-boxd.surge.sh/PART2/IMG_0152.jpg,Marvel Comics - The Inhumans #2 - 2000-06-07,,,,,,,,,
Marvel Comics,The Inhumans (Vol. 3) (2000),The Inhumans #3,2000-08-16,2000,1,0,0,,Print,,BOXD,https://coolcatcollectibles-boxd.surge.sh/PART2/IMG_0153.jpg,Marvel Comics - The Inhumans #3 - 2000-08-16,,,,,,,,,
DC Comics,JLA / WildC.A.T.s (1997),JLA / WildC.A.T.s #1,1997-07-16,1997,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxd.surge.sh/PART2/IMG_0151.jpg,DC Comics - JLA / WildC.A.T.s #1 - 1997-07-16,,,,,,,,,
DC Comics,JLA Classified: Cold Steel (2006),JLA Classified: Cold Steel #1,2006-02-01,2006,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxd.surge.sh/PART2/IMG_0152.jpg,DC Comics - JLA Classified: Cold Steel #1 - 2006-02-01,,,,,,,,,
DC Comics,JLA Classified: Cold Steel (2006),JLA Classified: Cold Steel #2,2006-03-01,2006,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxd.surge.sh/PART2/IMG_0153.jpg,DC Comics - JLA Classified: Cold Steel #2 - 2006-03-01,,,,,,,,,
DC Comics,JLA: Gods and Monsters (2001),JLA: Gods and Monsters #1,2001-06-20,2001,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9698.jpg,DC Comics - JLA: Gods and Monsters #1 - 2001-06-20,,,,,,,,,
DC Comics,JLA: Welcome to the Working Week (2003),JLA: Welcome to the Working Week #1,2003-01-01,2003,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9699.jpg,DC Comics - JLA: Welcome to the Working Week #1 - 2003-01-01,,,,,,,,,
First Comics,Jon Sable Freelance (1983 - 1988),Jon Sable Freelance #21,1985-02-01,1985,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9700.jpg,First Comics - Jon Sable Freelance #21 - 1985-02-01,,,,,,,,,
DC Comics,JSA: Classified (2005 - 2008),JSA: Classified #2,2005-08-24,2005,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9701.jpg,DC Comics - JSA: Classified #2 - 2005-08-24,,,,,,,,,
DC Comics,JSA: Classified (2005 - 2008),JSA: Classified #3,2005-09-21,2005,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9702.jpg,DC Comics - JSA: Classified #3 - 2005-09-21,,,,,,,,,
DC Comics,JSA: Classified (2005 - 2008),JSA: Classified #5,2005-11-23,2005,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9703.jpg,DC Comics - JSA: Classified #5 - 2005-11-23,,,,,,,,,
DC Comics,Justice (2005 - 2007),Justice #2,2005-10-19,2005,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9704.jpg,DC Comics - Justice #2 - 2005-10-19,,,,,,,,,
DC Comics,Justice League (Vol. 2) (2011 - 2016),Justice League #33,2014-09-03,2014,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9705.jpg,DC Comics - Justice League #33 - 2014-09-03,,,,,,,,,
DC Comics,Justice League (Vol. 2) (2011 - 2016),Justice League #36,2014-11-19,2014,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9706.jpg,DC Comics - Justice League #36 - 2014-11-19,,,,,,,,,
DC Comics,Justice League (Vol. 2) (2011 - 2016),Justice League #39 Harley Quinn Variant,2015-02-18,2015,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9707.jpg,DC Comics - Justice League #39 Harley Quinn Variant - 2015-02-18,,,,,,,,,
DC Comics,Justice League (Vol. 3) (2016 - 2018),Justice League #1,2016-07-20,2016,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9708.jpg,DC Comics - Justice League #1 - 2016-07-20,,,,,,,,,
DC Comics,Justice League (Vol. 3) (2016 - 2018),Justice League #37,2018-01-17,2018,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9709.jpg,DC Comics - Justice League #37 - 2018-01-17,,,,,,,,,
DC Comics,Justice League (Vol. 4) (2018 - 2022),Justice League #51 Variant Cover,2020-08-18,2020,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9710.jpg,DC Comics - Justice League #51 Variant Cover - 2020-08-18,,,,,,,,,
DC Comics,Justice League 3000 (2013 - 2015),Justice League 3000 #12,2014-12-03,2014,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9711.jpg,DC Comics - Justice League 3000 #12 - 2014-12-03,,,,,,,,,
DC Comics,Justice League America (1989 - 1996),Justice League America Annual #4,1990-01-01,1990,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9718.jpg,DC Comics - Justice League America Annual #4 - 1990-01-01,,,,,,,,,
DC Comics,Justice League America (1989 - 1996),Justice League America Annual #8,1994-01-01,1994,2,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9719.jpg,DC Comics - Justice League America Annual #8 - 1994-01-01,,,,,,,,,
DC Comics,Justice League America (1989 - 1996),Justice League America #30,1989-09-01,1989,3,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9720.jpg,DC Comics - Justice League America #30 - 1989-09-01,,,,,,,,,
DC Comics,Justice League America (1989 - 1996),Justice League America #31,1989-10-01,1989,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9721.jpg,DC Comics - Justice League America #31 - 1989-10-01,,,,,,,,,
DC Comics,Justice League America (1989 - 1996),Justice League America #35,1990-02-01,1990,3,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9722.jpg,DC Comics - Justice League America #35 - 1990-02-01,,,,,,,,,
DC Comics,Justice League America (1989 - 1996),Justice League America #36,1990-03-01,1990,3,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9724.jpg,DC Comics - Justice League America #36 - 1990-03-01,,,,,,,,,
DC Comics,Justice League America (1989 - 1996),Justice League America #37,1990-04-01,1990,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9723.jpg,DC Comics - Justice League America #37 - 1990-04-01,,,,,,,,,
DC Comics,Justice League America (1989 - 1996),Justice League America #38,1990-05-01,1990,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9725.jpg,DC Comics - Justice League America #38 - 1990-05-01,,,,,,,,,
DC Comics,Justice League America (1989 - 1996),Justice League America #45,1990-12-01,1990,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9726.jpg,DC Comics - Justice League America #45 - 1990-12-01,,,,,,,,,
DC Comics,Justice League America (1989 - 1996),Justice League America #70 2nd Printing,1993-01-01,1993,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9727.jpg,DC Comics - Justice League America #70 2nd Printing - 1993-01-01,,,,,,,,,
DC Comics,Justice League Dark (Vol. 1) (2011 - 2015),Justice League Dark #25,2013-11-27,2013,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9712.jpg,DC Comics - Justice League Dark #25 - 2013-11-27,,,,,,,,,
DC Comics,Justice League Dark (Vol. 1) (2011 - 2015),Justice League Dark #26,2014-01-01,2014,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9713.jpg,DC Comics - Justice League Dark #26 - 2014-01-01,,,,,,,,,
DC Comics,Justice League Dark (Vol. 1) (2011 - 2015),Justice League Dark #28,2014-02-26,2014,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9714.jpg,DC Comics - Justice League Dark #28 - 2014-02-26,,,,,,,,,
DC Comics,Justice League Dark (Vol. 1) (2011 - 2015),Justice League Dark #34 Selfie Variant,2014-08-27,2014,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9715.jpg,DC Comics - Justice League Dark #34 Selfie Variant - 2014-08-27,,,,,,,,,
DC Comics,Justice League Dark (Vol. 2) (2018 - 2020),Justice League Dark #3,2018-09-26,2018,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9716.jpg,DC Comics - Justice League Dark #3 - 2018-09-26,,,,,,,,,
DC Comics,Justice League Dark (Vol. 2) (2018 - 2020),Justice League Dark #8,2019-02-13,2019,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9717.jpg,DC Comics - Justice League Dark #8 - 2019-02-13,,,,,,,,,
DC Comics,Justice League Europe (1989 - 1993),Justice League Europe #9,1989-12-01,1989,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9728.jpg,DC Comics - Justice League Europe #9 - 1989-12-01,,,,,,,,,
DC Comics,Justice League Europe (1989 - 1993),Justice League Europe #10,1990-01-01,1990,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9729.jpg,DC Comics - Justice League Europe #10 - 1990-01-01,,,,,,,,,
DC Comics,Justice League Europe (1989 - 1993),Justice League Europe #13,1990-04-01,1990,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9730.jpg,DC Comics - Justice League Europe #13 - 1990-04-01,,,,,,,,,
DC Comics,Justice League Europe (1989 - 1993),Justice League Europe #35,1992-02-01,1992,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9731.jpg,DC Comics - Justice League Europe #35 - 1992-02-01,,,,,,,,,
DC Comics,Justice League Europe (1989 - 1993),Justice League Europe #44,1992-11-01,1992,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9732.jpg,DC Comics - Justice League Europe #44 - 1992-11-01,,,,,,,,,
DC Comics,Justice League Europe (1989 - 1993),Justice League Europe #50,1993-05-01,1993,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9733.jpg,DC Comics - Justice League Europe #50 - 1993-05-01,,,,,,,,,
DC Comics,Justice League International (Vol. 1) (1987 - 1989),Justice League International #14,1988-06-01,1988,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9734.jpg,DC Comics - Justice League International #14 - 1988-06-01,,,,,,,,,
DC Comics,Justice League International (Vol. 2) (1993 - 1994),Justice League International #52,1993-07-01,1993,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9735.jpg,DC Comics - Justice League International #52 - 1993-07-01,,,,,,,,,
DC Comics,Justice League International (Vol. 2) (1993 - 1994),Justice League International #53,1993-08-01,1993,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9736.jpg,DC Comics - Justice League International #53 - 1993-08-01,,,,,,,,,
DC Comics,Justice League International (Vol. 2) (1993 - 1994),Justice League International #55,1993-09-15,1993,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9737.jpg,DC Comics - Justice League International #55 - 1993-09-15,,,,,,,,,
DC Comics,Justice League International (Vol. 2) (1993 - 1994),Justice League International #59,1993-12-01,1993,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9738.jpg,DC Comics - Justice League International #59 - 1993-12-01,,,,,,,,,
DC Comics,Justice League International (Vol. 3) (2011 - 2012),Justice League International #4,2011-12-07,2011,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9739.jpg,DC Comics - Justice League International #4 - 2011-12-07,,,,,,,,,
DC Comics,Justice League of America (Vol. 1) (1960 - 1987),Justice League of America #178,1980-05-01,1980,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9740.jpg,DC Comics - Justice League of America #178 - 1980-05-01,,,,,,,,,
DC Comics,Justice League of America (Vol. 3) (2013 - 2014),Justice League of America #3,2013-05-08,2013,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9741.jpg,DC Comics - Justice League of America #3 - 2013-05-08,,,,,,,,,
DC Comics,Justice League of America (Vol. 3) (2013 - 2014),Justice League of America #13,2014-03-12,2014,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9742.jpg,DC Comics - Justice League of America #13 - 2014-03-12,,,,,,,,,
DC Comics,Justice League: Generation Lost (2010 - 2011),Justice League: Generation Lost #22,2011-03-23,2011,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9743.jpg,DC Comics - Justice League: Generation Lost #22 - 2011-03-23,,,,,,,,,
Marvel Comics,Lee Falk's The Phantom: The Ghost Who Walks (1995),Lee Falk's The Phantom: The Ghost Who Walks #1,1995-02-01,1995,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9744.jpg,Marvel Comics - Lee Falk's The Phantom: The Ghost Who Walks #1 - 1995-02-01,,,,,,,,,
Marvel Comics,Lee Falk's The Phantom: The Ghost Who Walks (1995),Lee Falk's The Phantom: The Ghost Who Walks #2,1995-03-01,1995,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9745.jpg,Marvel Comics - Lee Falk's The Phantom: The Ghost Who Walks #2 - 1995-03-01,,,,,,,,,
Marvel Comics,Lee Falk's The Phantom: The Ghost Who Walks (1995),Lee Falk's The Phantom: The Ghost Who Walks #3,1995-04-05,1995,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9746.jpg,Marvel Comics - Lee Falk's The Phantom: The Ghost Who Walks #3 - 1995-04-05,,,,,,,,,
Gold Key Comics,The Man From U.N.C.L.E. (Vol. 1) (1965 - 1969),The Man From U.N.C.L.E. #10,1966-11-17,1966,0,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9747.jpg,Gold Key Comics - The Man From U.N.C.L.E. #10 - 1966-11-17,,,,,,,,,
Gold Key Comics,The Man From U.N.C.L.E. (Vol. 1) (1965 - 1969),The Man From U.N.C.L.E. #11,1967-03-01,1967,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9748.jpg,Gold Key Comics - The Man From U.N.C.L.E. #11 - 1967-03-01,,,,,,,,,
DC Comics,Martian Manhunter (Vol. 2) (1998 - 2001),Martian Manhunter #0,1998-10-01,1998,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9749.jpg,DC Comics - Martian Manhunter #0 - 1998-10-01,,,,,,,,,
Marvel Comics,Marvel Action Hour Preview (Vol. 1) (1994),Marvel Action Hour Preview #1,1994-11-02,1994,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9750.jpg,Marvel Comics - Marvel Action Hour Preview #1 - 1994-11-02,,,,,,,,,
Marvel Comics,Marvel Action Universe (1989),Marvel Action Universe #1,1989-01-01,1989,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9751.jpg,Marvel Comics - Marvel Action Universe #1 - 1989-01-01,,,,,,,,,
Marvel Comics,Marvel Age (Vol. 1) (1983 - 1994),Marvel Age #47,1987-02-01,1987,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9752.jpg,Marvel Comics - Marvel Age #47 - 1987-02-01,,,,,,,,,
Marvel Comics,Marvel Age (Vol. 1) (1983 - 1994),Marvel Age #78,1989-09-01,1989,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9753.jpg,Marvel Comics - Marvel Age #78 - 1989-09-01,,,,,,,,,
Marvel Comics,Marvel Fanfare (Vol. 1) (1982 - 1992),Marvel Fanfare #7,1983-03-01,1983,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9754.jpg,Marvel Comics - Marvel Fanfare #7 - 1983-03-01,,,,,,,,,
Marvel Comics,Marvel Fanfare (Vol. 1) (1982 - 1992),Marvel Fanfare #17,1984-11-01,1984,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9755.jpg,Marvel Comics - Marvel Fanfare #17 - 1984-11-01,,,,,,,,,
Marvel Comics,Marvel Fanfare (Vol. 1) (1982 - 1992),Marvel Fanfare #22,1985-09-01,1985,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9756.jpg,Marvel Comics - Marvel Fanfare #22 - 1985-09-01,,,,,,,,,
Marvel Comics,Marvel Fanfare (Vol. 1) (1982 - 1992),Marvel Fanfare #25,1986-03-01,1986,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9757.jpg,Marvel Comics - Marvel Fanfare #25 - 1986-03-01,,,,,,,,,
Marvel Comics,Marvel Fanfare (Vol. 1) (1982 - 1992),Marvel Fanfare #28,1986-09-01,1986,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9758.jpg,Marvel Comics - Marvel Fanfare #28 - 1986-09-01,,,,,,,,,
Marvel Comics,Marvel Fanfare (Vol. 1) (1982 - 1992),Marvel Fanfare #36,1988-01-01,1988,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9759.jpg,Marvel Comics - Marvel Fanfare #36 - 1988-01-01,,,,,,,,,
Marvel Comics,Marvel Free Previews Monsters Unleashed (2017),Marvel Free Previews Monsters Unleashed #1,2017-01-04,2017,2,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9760.jpg,Marvel Comics - Marvel Free Previews Monsters Unleashed #1 - 2017-01-04,,,,,,,,,
Marvel Comics,Marvel Reading Chronology 2009 (2009),Marvel Reading Chronology 2009,2009-05-01,2009,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9761.jpg,Marvel Comics - Marvel Reading Chronology 2009 - 2009-05-01,,,,,,,,,
Marvel Comics,The Marvel Saga (1985 - 1987),The Marvel Saga #5,1986-04-01,1986,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9762.jpg,Marvel Comics - The Marvel Saga #5 - 1986-04-01,,,,,,,,,
Marvel Comics,The Marvel Saga (1985 - 1987),The Marvel Saga #6,1986-05-01,1986,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9763.jpg,Marvel Comics - The Marvel Saga #6 - 1986-05-01,,,,,,,,,
Marvel Comics,The Marvel Saga (1985 - 1987),The Marvel Saga #7,1986-06-01,1986,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9764.jpg,Marvel Comics - The Marvel Saga #7 - 1986-06-01,,,,,,,,,
Marvel Comics,The Marvel Saga (1985 - 1987),The Marvel Saga #10,1986-09-01,1986,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9765.jpg,Marvel Comics - The Marvel Saga #10 - 1986-09-01,,,,,,,,,
Marvel Comics,The Marvel Saga (1985 - 1987),The Marvel Saga #11,1986-10-01,1986,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9766.jpg,Marvel Comics - The Marvel Saga #11 - 1986-10-01,,,,,,,,,
Marvel Comics,The Marvel Saga (1985 - 1987),The Marvel Saga #12,1986-11-01,1986,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9767.jpg,Marvel Comics - The Marvel Saga #12 - 1986-11-01,,,,,,,,,
Marvel Comics,The Marvel Saga (1985 - 1987),The Marvel Saga #14,1987-01-01,1987,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9768.jpg,Marvel Comics - The Marvel Saga #14 - 1987-01-01,,,,,,,,,
Marvel Comics,The Marvel Saga (1985 - 1987),The Marvel Saga #15,1987-03-01,1987,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9769.jpg,Marvel Comics - The Marvel Saga #15 - 1987-03-01,,,,,,,,,
Marvel Comics,The Marvel Saga (1985 - 1987),The Marvel Saga #17,1987-04-01,1987,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9770.jpg,Marvel Comics - The Marvel Saga #17 - 1987-04-01,,,,,,,,,
Marvel Comics,The Marvel Saga (1985 - 1987),The Marvel Saga #19,1987-06-01,1987,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9771.jpg,Marvel Comics - The Marvel Saga #19 - 1987-06-01,,,,,,,,,
Marvel Comics,The Marvel Saga (1985 - 1987),The Marvel Saga #23,1987-08-01,1987,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9772.jpg,Marvel Comics - The Marvel Saga #23 - 1987-08-01,,,,,,,,,
Marvel Comics,Marvel Spectacular (1973 - 1975),Marvel Spectacular #3,1973-10-01,1973,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9773.jpg,Marvel Comics - Marvel Spectacular #3 - 1973-10-01,,,,,,,,,
Marvel Comics,Marvel Spectacular (1973 - 1975),Marvel Spectacular #12,1974-12-01,1974,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9774.jpg,Marvel Comics - Marvel Spectacular #12 - 1974-12-01,,,,,,,,,
Marvel Comics,Marvel Spectacular (1973 - 1975),Marvel Spectacular #15,1975-06-01,1975,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9775.jpg,Marvel Comics - Marvel Spectacular #15 - 1975-06-01,,,,,,,,,
Marvel Comics,Marvel Spotlight (Vol. 3) (2006 - 2011),Marvel Spotlight: Civil War: Aftermath,2007-03-14,2007,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9776.jpg,Marvel Comics - Marvel Spotlight: Civil War: Aftermath - 2007-03-14,,,,,,,,,
Marvel Comics,Marvel Super-Heroes (Vol. 1) (1967 - 1982),Marvel Super-Heroes #45,1974-09-01,1974,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9777.jpg,Marvel Comics - Marvel Super-Heroes #45 - 1974-09-01,,,,,,,,,
Marvel Comics,Marvel Super-Heroes (Vol. 1) (1967 - 1982),Marvel Super-Heroes #60,1976-10-01,1976,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9778.jpg,Marvel Comics - Marvel Super-Heroes #60 - 1976-10-01,,,,,,,,,
Marvel Comics,Marvel Team-Up (Vol. 1) (1972 - 1985),Marvel Team-Up #69,1978-05-01,1978,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9779.jpg,Marvel Comics - Marvel Team-Up #69 - 1978-05-01,,,,,,,,,
Marvel Comics,Marvel Team-Up (Vol. 3) (2004 - 2006),Marvel Team-Up #19,2006-04-05,2006,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9780.jpg,Marvel Comics - Marvel Team-Up #19 - 2006-04-05,,,,,,,,,
Marvel Comics,Marvel Triple Action (Vol. 1) (1972 - 1979),Marvel Triple Action #9,1973-02-01,1973,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9781.jpg,Marvel Comics - Marvel Triple Action #9 - 1973-02-01,,,,,,,,,
Marvel Comics,Marvel Triple Action (Vol. 1) (1972 - 1979),Marvel Triple Action #10,1973-04-01,1973,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9782.jpg,Marvel Comics - Marvel Triple Action #10 - 1973-04-01,,,,,,,,,
Marvel Comics,Marvel Triple Action (Vol. 1) (1972 - 1979),Marvel Triple Action #11,1973-06-01,1973,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9783.jpg,Marvel Comics - Marvel Triple Action #11 - 1973-06-01,,,,,,,,,
Marvel Comics,Marvel Triple Action (Vol. 1) (1972 - 1979),Marvel Triple Action #12,1973-08-01,1973,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9784.jpg,Marvel Comics - Marvel Triple Action #12 - 1973-08-01,,,,,,,,,
Marvel Comics,Marvel Triple Action (Vol. 1) (1972 - 1979),Marvel Triple Action #13,1973-09-01,1973,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9785.jpg,Marvel Comics - Marvel Triple Action #13 - 1973-09-01,,,,,,,,,
Marvel Comics,Marvel Triple Action (Vol. 1) (1972 - 1979),Marvel Triple Action #15,1973-11-01,1973,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9786.jpg,Marvel Comics - Marvel Triple Action #15 - 1973-11-01,,,,,,,,,
Marvel Comics,Marvel Triple Action (Vol. 1) (1972 - 1979),Marvel Triple Action #18,1974-05-01,1974,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9787.jpg,Marvel Comics - Marvel Triple Action #18 - 1974-05-01,,,,,,,,,
Marvel Comics,Marvel Triple Action (Vol. 1) (1972 - 1979),Marvel Triple Action #22,1974-11-01,1974,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9788.jpg,Marvel Comics - Marvel Triple Action #22 - 1974-11-01,,,,,,,,,
